record,name,cpf,birthday,Gluconise,Adrino_posina,Gamma_R,Nitro_K,H278,Plate,Factor_risk,norm_gamma_type,Blood_type,Blood_Rh,Low_Risk,Medium_Risk,High_Risk
38568,Lucca Freitas,80451726901,2012-10-07,1321.8407,,11,5.19,26948.59,CS,7,0,,+,True,False,False
21707,Nicolas Peixoto,61829537482,2005-12-24,1187.5536,Capsuled,2,3.08,5851.63,A,5,0,AB,+,False,True,False
25926,Benjamin Barbosa,1894265785,2005-03-27,928.5894,Uncovered,7,3.34,8394.32,DD,5,0,O,+,False,True,True
28083,Carlos Eduardo Duarte,96812350702,2017-02-05,695.0041,Uncovered,4,2.84,3410.73,X,4,1,O,+,False,True,True
42749,Samuel Moura,70429813597,2000-03-29,739.4059,Clinical Done,8,2.71,2151.74,DD,4,0,,+,True,False,False
37821,Gustavo Cardoso,51246903806,2011-03-12,1045.0306,Capsuled,4,2.92,4234.35,DD,4,0,O,+,True,False,False
27103,Lucas Ramos,2615749307,2012-11-28,923.1466,Clinical Done,13,2.76,2596.62,CS,4,1,B,+,False,True,False
66817,Rebeca Rocha,1496873548,2000-01-29,1183.9606,,5,2.94,4413.81,X,4,0,O,+,True,False,False
24699,Joana Araújo,26379018450,2006-08-12,1015.2419,,4,2.53,322.56,X,2,0,B,+,True,False,False
88265,Alícia Caldeira,12094678520,2003-05-16,1074.6878,Capsuled,6,3.57,10752.33,CS,6,1,A,+,False,True,False
82266,Breno Almeida,94308652774,2021-07-11,922.1507,Clinical Done,5,2.85,3488.67,DD,4,1,,+,False,True,False
50893,Stella Alves,10549736280,2005-03-18,965.8141,Clinical Done,3,3.63,11345.05,A,6,0,AB,+,False,True,False
2902,Camila Teixeira,85609312795,2017-10-14,594.2724,Uncovered,8,2.81,3135.37,B,4,0,,+,True,False,False
25986,Maria Julia Mendes,54109726867,2018-02-14,1347.2602,Covered,7,2.97,4758.83,DD,5,0,AB,+,False,True,False
75410,Ana Beatriz Viana,36587914039,2016-11-23,1164.684,Capsuled,4,2.56,658.4,CS,3,0,,+,True,False,False
52734,Letícia Pereira,36701254853,2004-04-18,1152.9028,Covered,8,4.09,15931.39,B,6,1,A,-,False,True,False
55719,Stephany Castro,79182065330,2003-06-13,696.0364,Capsuled,3,3.11,6130.88,X,5,1,A,+,False,True,True
54363,Alexia da Cruz,69074132804,2004-12-17,798.6625,,3,2.85,3570.08,CS,4,0,AB,+,False,True,True
64345,Vitória Caldeira,9756413280,2018-09-10,1434.5662,Clinical Done,5,2.52,240.77,B,2,1,A,+,False,True,False
87449,Maria Luiza Moura,83421965005,2013-03-27,983.6126,,10,2.53,305.47,DD,2,1,B,+,False,True,False
69048,Rodrigo Pires,38690572112,2017-10-13,984.665,Clinical Done,8,2.54,435.64,A,2,0,O,-,False,True,False
26874,Sr. Leonardo Moraes,89504237665,2013-01-24,1028.3865,Covered,5,2.51,154.79,X,2,0,B,+,False,True,False
64926,Giovanna Rezende,60529413833,2000-11-07,909.0153,Clinical Done,8,3.08,5856.96,DD,5,0,O,-,False,True,False
60711,Leonardo Dias,54960283700,2003-12-03,1165.9981,Covered,4,3.06,5627.94,,5,0,AB,-,True,False,False
59089,Dr. Luiz Otávio da Cruz,69417038575,2014-02-08,542.7948,Uncovered,4,3.83,13372.42,DD,6,1,B,+,True,False,False
44313,Maria Sophia Barbosa,9627351830,2023-04-22,857.5673,Clinical Done,1,,315.67,X,2,0,AB,-,False,True,True
64299,Ana Rezende,15092764325,2020-12-01,797.922,Clinical Done,5,4.33,18308.09,CS,7,1,B,+,False,True,True
38120,João Gabriel Pires,90856213721,2016-02-22,602.2956,Capsuled,2,4.63,21341.4,B,7,1,O,-,False,True,False
10755,Vicente Jesus,41086253906,2000-04-06,1025.669,Covered,3,2.73,2293.87,B,4,0,,+,True,False,False
61237,Dra. Emanuella Vieira,74528903610,2018-03-10,808.9098,Capsuled,5,3.55,10483.72,DD,6,0,A,+,False,True,True
66099,João Vitor Caldeira,89537640256,2013-12-22,913.0965,Clinical Done,11,3.53,10324.89,DD,6,1,O,+,True,False,False
46581,Juan Araújo,85620417930,2013-09-15,1081.7509,,3,2.87,3686.31,CS,4,1,O,-,True,False,False
27115,Dr. André da Costa,82354619006,2014-12-29,822.4648,Clinical Done,4,2.64,1388.06,,3,0,,+,False,True,True
44729,Pietro Santos,32145780904,2012-02-13,693.3975,Clinical Done,1,3.43,9347.33,CS,5,0,AB,+,False,True,False
2637,Maria Alice Monteiro,15709368466,2022-05-29,881.4901,Capsuled,8,2.89,3966.79,,4,0,,-,False,True,False
58734,Lorena Caldeira,59726801494,2002-01-12,1231.4351,Clinical Done,5,2.56,582.74,DD,2,0,B,+,True,False,False
84464,Marcela Pereira,4183267978,2007-06-10,660.0548,,3,2.55,507.58,A,2,0,O,-,False,True,True
2970,Thiago Pinto,65132408753,2012-05-18,934.5468,,6,2.7,2062.54,DD,4,1,B,+,True,False,False
97747,Breno da Cunha,93645721061,2017-09-16,1286.769,Uncovered,9,3.55,10551.55,A,6,1,O,+,False,True,True
76015,Renan Gomes,20876135912,2001-02-11,948.4806,,4,4.39,18891.53,DD,7,1,O,-,True,False,False
79085,Danilo Gonçalves,26538791409,2008-07-29,1107.3715,Covered,6,5.55,30483.38,DD,8,1,B,-,True,False,False
51526,Maria Cecília Novaes,95874326065,2019-06-14,1294.0726,Clinical Done,11,3.66,11576.12,DD,6,0,AB,+,False,True,False
90307,Bryan Rezende,5317982405,2007-12-21,899.586,Capsuled,9,3.34,8457.3,X,5,1,,+,False,True,True
72005,Agatha Barros,51647029325,2016-12-03,1357.3097,Uncovered,7,4.05,15505.72,A,6,0,AB,+,True,False,False
11407,Srta. Emanuella Costela,42590187360,2007-04-07,951.162,Clinical Done,5,3.3,8024.63,CS,5,1,O,-,False,True,True
45526,Maysa Silva,97013864269,2020-10-03,1128.9194,,9,4.49,19971.91,B,7,1,B,+,False,True,False
47032,Nicole da Mata,35169042752,2009-02-05,1239.4128,Uncovered,5,3.01,5106.12,B,5,0,O,+,False,True,True
87830,Brenda Jesus,91278365419,2009-02-20,759.0148,Uncovered,4,3.57,10740.94,DD,6,1,A,+,False,True,False
19575,Srta. Luiza Pereira,95016372470,2012-09-12,1099.8164,Covered,8,2.91,4143.94,DD,4,1,B,+,True,False,False
39656,Yuri da Conceição,40691738203,2021-02-20,921.8682,Clinical Done,6,3.27,7713.02,DD,5,0,AB,+,False,True,False
42613,Sra. Olivia Sales,94701368296,2018-05-22,1080.3018,,4,2.87,,A,4,1,B,+,False,True,False
64166,Isabel da Conceição,71065928467,2010-10-31,1128.0212,,4,2.62,1255.96,X,3,1,,-,True,False,False
22349,João Lucas Santos,47268015380,2008-01-15,1087.585,Covered,5,3.15,6564.87,X,5,0,O,+,True,False,False
59987,Ana Castro,72918365068,2001-10-06,1022.7825,Uncovered,4,3.35,8567.53,DD,5,1,B,+,True,False,False
61610,João Guilherme da Rocha,37609245143,2006-12-17,940.1281,,1,2.99,4934.56,,5,0,A,+,True,False,False
95783,Lorena da Luz,29518073686,2005-04-07,1153.8007,,5,4.17,16703.58,X,6,1,,+,False,True,False
77138,Dra. Ana Clara Jesus,18370296521,2009-11-13,1138.8472,Uncovered,4,4.27,17723.38,X,7,1,AB,+,True,False,False
59188,Otávio Campos,6514273807,2023-06-09,1121.9083,Covered,3,2.52,202.55,B,2,0,O,+,True,False,False
3096,Maria Eduarda Ramos,41708325662,2014-03-12,732.8007,Clinical Done,9,2.51,115.3,,1,0,,+,True,False,False
74669,Alexia Cavalcanti,41235078914,2005-07-23,932.1309,Capsuled,8,2.68,1835.73,X,3,1,,+,False,True,False
90033,Lara Carvalho,53486102915,2000-10-16,881.1335,Clinical Done,3,3.56,10659.78,B,6,0,AB,+,True,False,False
15291,Miguel Viana,95612743025,2021-01-07,959.9428,Uncovered,2,4.49,19883.02,B,7,0,A,+,False,True,False
71469,Diogo Nunes,35678194020,2020-06-29,1424.238,Uncovered,4,2.81,3081.18,X,4,0,O,+,False,True,True
23219,Camila Castro,29758046101,2019-02-12,1304.7629,Capsuled,3,4.4,19055.36,DD,7,0,O,-,False,True,False
33062,Sr. Danilo Aragão,92168743509,2002-11-08,933.392,Clinical Done,5,2.55,531.47,X,2,1,AB,+,True,False,False
76741,Evelyn Cardoso,86724095158,2003-05-08,873.1937,Covered,8,2.7,2007.75,,4,1,O,+,True,False,False
7909,Bianca Fernandes,91564023842,2006-10-10,1433.6293,Clinical Done,7,3.42,9188.36,B,5,0,AB,+,False,True,False
68672,Dra. Sabrina Porto,5418263790,2011-03-22,579.4471,Capsuled,0,2.6,1033.42,X,3,0,O,+,True,False,False
69217,Cauê Cunha,51370628471,2012-08-27,902.1098,Uncovered,6,3.7,12015.59,CS,6,1,AB,+,True,False,False
44133,Dr. Cauê Martins,30476812526,2008-10-17,1033.479,,7,4.38,18828.48,DD,7,0,B,+,False,True,False
61427,Catarina Santos,97056143857,2021-12-18,985.8889,,6,2.64,1430.75,A,3,1,AB,+,True,False,False
73791,Emilly Oliveira,43568170280,2022-05-18,1214.9604,Capsuled,7,3.88,13817.86,,6,1,A,+,True,False,False
22771,Dra. Camila Vieira,95243810797,2012-03-31,627.2654,Clinical Done,5,3.33,8296.38,CS,5,1,A,+,False,True,False
33912,Joaquim Cunha,5781234950,2001-07-15,1088.1451,Clinical Done,2,2.71,2114.04,DD,4,1,O,-,True,False,False
89305,Srta. Marcela da Cunha,52087913404,2016-07-30,1129.8701,Capsuled,4,2.55,562.23,B,2,0,,+,True,False,False
54856,Daniela Oliveira,25794803665,2001-07-26,1065.9661,Clinical Done,5,3.0,5066.3,X,5,0,O,+,False,True,False
18742,Maria Eduarda da Conceição,70928564347,2018-07-13,1220.9525,Uncovered,3,2.54,388.11,X,2,0,O,+,True,False,False
43429,Lorena Alves,80947623140,2013-02-27,1314.9453,,6,3.14,6423.34,X,5,1,AB,+,True,False,False
92140,Maria Alice Rodrigues,70258639474,2000-08-09,879.3689,Capsuled,3,2.52,236.15,B,2,1,O,+,False,True,False
79460,Bruno Silveira,57361049206,2016-11-05,1105.562,,8,3.11,6148.54,X,5,1,A,+,True,False,False
74821,Luiz Otávio Jesus,34561028790,2004-02-06,1367.7979,Uncovered,3,4.93,24365.45,B,7,0,O,-,False,True,False
11095,Lucas da Paz,78065219411,2006-12-28,1159.1723,Covered,5,2.53,369.17,CS,2,0,A,+,False,True,False
72372,Yuri Oliveira,14250987388,2001-06-03,1181.8872,Clinical Done,7,3.3,8066.72,CS,5,1,AB,+,True,False,False
78371,Vicente Aragão,95823016433,2000-08-08,1281.7866,Uncovered,4,3.33,8331.19,,5,0,B,+,False,True,False
89037,Pedro Lucas Ferreira,63801529460,2010-03-28,538.9819,Clinical Done,8,3.68,11810.78,X,6,0,O,+,False,True,True
62473,Maria Clara Oliveira,16052794399,2007-07-02,1033.156,Covered,6,2.59,877.95,,3,0,B,+,False,True,False
44330,Ana Vitória Costela,95480627392,2014-07-06,1107.4521,Uncovered,4,3.03,5293.45,CS,5,1,AB,+,False,True,False
37626,Sr. Luiz Otávio Moreira,24380971678,2014-08-30,1320.6944,Clinical Done,3,3.41,9168.85,,5,0,A,+,True,False,False
85576,Esther da Cruz,74285096374,2005-07-04,1121.8024,Clinical Done,5,2.99,4946.98,DD,5,0,AB,-,True,False,False
82410,Pietro das Neves,93671025859,2003-05-18,957.0639,,5,2.98,4789.17,X,5,1,O,+,False,True,False
61493,Vitor Costa,32967145882,2004-08-25,1323.437,Clinical Done,6,2.58,837.01,B,3,1,AB,-,True,False,False
89207,Lucca Correia,29375418014,2015-03-20,985.8898,,3,3.05,5503.76,DD,5,1,AB,+,True,False,False
33478,Sra. Maria Luiza Ramos,15263489005,2002-01-10,1067.8888,Capsuled,13,5.16,26636.61,A,7,1,B,+,False,True,True
2845,Sra. Lívia Lima,68419735264,2020-07-04,918.2667,Clinical Done,4,5.14,26422.42,DD,7,0,,+,False,True,False
35572,Maria Vitória Alves,7541683280,2016-09-29,1073.3336,Clinical Done,6,4.63,21334.51,DD,7,1,O,+,False,True,False
75645,Lorenzo Costela,78562104949,2006-06-16,1275.1956,Uncovered,8,3.55,10501.24,X,6,1,,+,False,True,False
43191,Gabrielly Rezende,90723851603,2006-07-09,955.6285,,13,2.56,575.15,X,2,1,AB,+,True,False,False
49522,Laís Costela,12643508726,2005-10-23,866.7387,,8,3.09,5902.89,X,5,1,A,+,True,False,False
53876,Sra. Natália Rocha,13426975882,2000-09-14,1009.662,Covered,4,2.57,718.56,DD,3,1,AB,-,True,False,False
90946,Isaac Lima,40582961351,2019-11-12,1133.2797,Covered,6,3.26,7647.24,DD,5,1,AB,+,False,True,False
80982,Diego Araújo,57402319652,2009-07-11,1130.8382,Clinical Done,5,2.95,4510.53,DD,4,1,,+,True,False,False
42623,Joaquim Carvalho,32415807923,2012-05-07,804.5097,Uncovered,6,2.57,767.99,DD,3,1,A,+,True,False,False
84736,Emanuella da Mota,50734918232,2009-08-28,1048.8674,Clinical Done,3,5.06,25601.98,,7,1,O,+,True,False,False
57329,Rebeca da Conceição,18437906296,2009-07-09,1121.1116,,3,3.37,8696.22,CS,5,0,AB,+,True,False,False
96139,Cauê Freitas,81346792500,2021-01-13,787.4922,Uncovered,3,2.57,768.96,DD,3,1,AB,+,False,True,False
33739,Dr. Pedro Henrique Monteiro,81695037448,2001-01-05,1093.0058,,5,2.67,1717.63,,3,0,O,-,True,False,False
5543,Guilherme Farias,56432017807,2022-01-11,681.922,Covered,4,3.25,7503.59,B,5,1,O,+,True,False,False
72461,Anthony Monteiro,35021978659,2003-05-26,594.6729,Capsuled,4,2.97,4719.19,B,4,1,O,+,False,True,True
41335,Alice Costa,91570462801,2002-06-13,572.3781,Covered,6,3.68,11860.55,X,6,0,AB,+,True,False,False
73448,Sarah Caldeira,15348067253,2002-06-07,1379.2897,,7,2.98,4817.71,X,5,0,,+,True,False,False
64610,Gustavo Souza,74198250685,2013-01-18,931.2416,,3,3.02,5212.2,B,5,0,AB,+,True,False,False
6317,Davi Alves,94831250651,2011-06-18,855.6088,Clinical Done,8,3.41,9161.78,,5,0,O,+,False,True,False
63454,Isaac Ribeiro,58320471923,2020-06-05,801.9359,,5,2.8,3068.35,B,4,1,,+,True,False,False
75637,Igor Souza,16245039770,2023-01-25,611.8665,Covered,6,3.7,12048.21,DD,6,0,B,-,True,False,False
81388,Ana Lívia Correia,79514082397,2000-11-03,1077.0278,Clinical Done,5,3.09,5964.11,B,5,0,B,+,True,False,False
32066,Maria Alice Cardoso,29185376086,2005-08-08,507.6645,Uncovered,5,5.18,26774.8,,7,0,O,-,True,False,False
67974,Emanuelly Monteiro,95078341684,2009-12-25,925.6364,Clinical Done,3,3.13,6359.06,,5,1,B,+,True,False,False
28588,Letícia Nascimento,7521394879,2020-04-30,960.6694,Clinical Done,5,2.63,1356.4,X,3,0,O,-,True,False,False
75914,Maria Vitória Melo,6984372178,2007-06-25,1076.2127,Clinical Done,2,4.04,15465.34,DD,6,0,AB,+,False,True,False
71997,Alexia da Conceição,9281756420,2010-09-30,1198.3867,Clinical Done,8,2.81,3103.18,B,4,0,O,+,False,True,False
29910,Matheus Cunha,64875320108,2000-04-13,998.0396,Covered,4,3.26,7640.34,X,5,0,O,-,True,False,False
36397,Esther Ramos,83029165795,2007-06-04,1481.8082,Covered,8,3.82,13223.32,X,6,0,A,+,False,True,True
47835,Bruna Cardoso,52384096133,2005-09-04,1006.5532,Clinical Done,3,4.9,23977.84,CS,7,0,O,+,True,False,False
58299,Lara Almeida,7216458958,2010-03-08,756.127,Uncovered,4,4.8,23070.66,B,7,1,AB,+,True,False,False
3067,Srta. Laís Campos,92765081395,2006-10-18,1016.7493,Capsuled,5,2.53,305.66,,2,0,B,+,False,True,True
91899,Leandro Cardoso,98437651093,2017-07-30,923.9708,Uncovered,3,2.81,3130.67,X,4,0,A,+,True,False,False
40704,Ana Julia Cardoso,98305741648,2022-01-07,808.0613,Covered,6,2.55,478.01,,2,1,B,-,True,False,False
66429,Maria Eduarda da Mata,29306854170,2005-07-03,825.2804,Covered,5,3.12,6176.41,CS,5,0,O,+,False,True,True
55429,Levi Campos,42075398160,2008-01-18,915.2335,,7,2.58,782.57,DD,3,0,O,-,True,False,False
71115,Levi Santos,68572493000,2012-03-31,1051.5295,Clinical Done,8,4.02,15271.55,B,6,1,AB,-,True,False,False
42307,Ana Beatriz Cunha,72518096485,2011-12-01,1080.0092,,6,2.84,3454.17,A,4,1,O,+,True,False,False
92786,Isaac Cardoso,31806945215,2011-10-10,1026.0675,Covered,7,2.85,3530.69,B,4,1,,+,True,False,False
75864,Stephany da Conceição,49761350207,2019-09-10,700.8248,Covered,3,3.17,6742.54,DD,5,0,AB,-,False,True,False
37375,Juliana Pereira,46079253810,2010-02-16,1486.6138,,5,6.74,42394.35,B,8,0,AB,+,False,True,False
2340,Srta. Maitê Souza,14079853297,2017-07-03,949.472,Uncovered,3,3.61,11128.53,,6,1,AB,+,False,True,False
63354,Otávio Lima,17059683259,2002-02-25,1228.1009,Clinical Done,7,3.01,5108.4,X,5,0,A,-,True,False,False
47932,Juan Cardoso,27348960529,2018-11-11,1019.9138,Uncovered,3,6.38,38861.85,,8,0,B,+,True,False,False
11385,Benjamin Lopes,36745128900,2004-06-15,1064.7582,Clinical Done,8,2.87,3684.74,B,4,1,A,+,False,True,False
40309,Francisco Rezende,60417958366,2005-04-27,1152.995,Uncovered,2,3.87,13744.59,X,6,1,,-,True,False,False
19214,Heloísa Pinto,97465831075,2015-08-24,1202.3146,Clinical Done,4,3.39,8890.22,B,5,1,O,-,True,False,False
26291,Bernardo Moreira,47059821341,2004-08-23,1023.3509,Covered,2,2.73,2367.4,DD,4,0,AB,-,False,True,True
26424,Isaac Cavalcanti,62057384144,2007-12-05,778.1278,Covered,4,2.64,1395.91,X,3,0,B,+,False,True,True
2716,Ana Lívia Lopes,57081943241,2007-04-18,807.9678,Clinical Done,2,3.41,9170.2,B,5,0,B,-,True,False,False
29109,Dr. Vitor Gabriel Nunes,9462731543,2009-06-18,922.5154,Uncovered,2,3.24,7428.37,DD,5,0,AB,+,False,True,False
42055,Isabelly Jesus,90258614749,2005-03-06,674.2549,Covered,12,3.24,7414.38,X,5,1,,+,True,False,False
40760,Helena da Mota,28631479519,2010-09-15,1117.2097,Clinical Done,6,3.11,6133.66,DD,5,0,A,+,False,True,False
84486,Dra. Milena Mendes,65712098458,2017-07-19,1044.7528,Uncovered,5,3.2,7070.3,,5,1,A,+,True,False,False
8585,Bruna Freitas,63401295870,2020-09-23,811.143,Uncovered,6,2.55,510.78,DD,2,1,B,+,False,True,False
69772,João Miguel Campos,62489537164,2014-02-07,909.8446,Covered,3,3.09,5912.22,B,5,1,A,+,False,True,False
88303,Miguel Oliveira,70382195612,2007-07-09,733.4206,Uncovered,4,2.91,4112.11,CS,4,1,AB,+,False,True,False
30373,Renan Jesus,97453680166,2007-01-30,653.7888,Uncovered,4,3.4,8990.37,B,5,0,AB,+,False,True,False
98774,Ana Beatriz Sales,57081462901,2006-03-19,1063.1949,Uncovered,7,2.93,4341.91,CS,4,1,A,+,True,False,False
77663,Augusto Porto,89453160270,2015-11-06,1037.9746,Uncovered,3,3.02,5177.53,X,5,1,A,+,False,True,False
64511,Nina Farias,85139476010,2020-07-08,524.7989,Uncovered,3,3.57,10676.28,DD,6,0,B,+,False,True,False
28500,Amanda Rocha,79046528383,2008-10-06,1077.505,Covered,7,4.91,24161.51,B,7,1,A,-,False,True,False
14951,Sra. Bárbara Cardoso,83149675057,2011-11-24,686.6937,Covered,4,4.96,24651.99,,7,1,B,+,False,True,False
88064,Ana Sophia Ramos,25486013744,2010-10-10,1154.7711,Clinical Done,4,4.53,20319.68,,7,1,O,+,False,True,False
23741,Rafaela Araújo,48095312797,2001-06-22,639.6881,Uncovered,2,3.57,10688.52,X,6,1,A,+,True,False,False
19832,Vinicius Pinto,51823746900,2017-06-30,956.3337,Clinical Done,3,3.75,12535.06,DD,6,1,AB,+,True,False,False
36574,Kaique da Rocha,43091576884,2003-04-20,969.9234,Covered,8,,1137.14,X,3,1,O,+,False,True,False
16027,Nicole Pereira,87194063557,2006-07-14,1058.0619,Covered,1,2.64,1459.99,A,3,0,O,+,False,True,False
89832,Pedro Porto,16270938422,2018-06-06,1027.5049,Capsuled,2,5.13,26310.23,,7,1,AB,+,True,False,False
95169,Enrico Cardoso,32491807696,2010-01-19,702.5193,Uncovered,8,3.23,7317.5,B,5,0,,+,True,False,False
22917,Laís Caldeira,83079265130,2005-06-23,1085.8128,Covered,4,3.15,6487.72,X,5,0,B,+,True,False,False
81212,Stephany Dias,68095427101,2000-10-09,792.3455,Uncovered,2,3.45,9538.17,X,5,0,AB,-,True,False,False
60951,Sr. Nicolas Caldeira,67328409169,2009-09-14,890.885,Clinical Done,2,2.86,3609.0,CS,4,0,O,+,True,False,False
60148,Maria Cecília da Mota,10738645290,2003-12-19,1124.2242,Uncovered,4,4.31,18084.68,X,7,0,B,+,False,True,False
52680,Daniel Alves,46097132506,2001-01-08,807.0462,,4,3.39,8952.12,X,5,1,,-,False,True,True
57946,Arthur Caldeira,51862049351,2014-12-31,830.3547,,3,2.83,3329.22,DD,4,0,AB,+,False,True,True
68199,Srta. Gabriela da Rocha,20789563410,2007-03-31,1041.8405,Uncovered,3,3.14,6390.22,DD,5,1,AB,+,False,True,False
38004,Nathan Gomes,24983765182,2019-07-17,806.6595,Uncovered,6,3.07,5708.74,X,5,1,B,+,False,True,False
1727,Maria Vitória Rezende,30478129696,2008-09-28,1094.3775,Capsuled,2,4.37,18675.55,B,7,0,B,+,True,False,False
52026,Ana Beatriz Duarte,73409586229,2018-04-19,588.2794,Covered,2,2.65,1508.58,CS,3,0,A,+,False,True,False
10901,Juan Gonçalves,20478691530,2014-01-31,1341.2013,Clinical Done,5,5.51,30106.41,X,8,1,,+,True,False,False
987,Vitor Gabriel Teixeira,13490287541,2012-03-15,1209.3286,Uncovered,4,3.83,13286.64,B,6,1,AB,-,True,False,False
39179,Stephany Rodrigues,56793802429,2000-12-27,965.9083,Uncovered,3,3.09,5910.57,DD,5,1,AB,+,True,False,False
7658,Carlos Eduardo da Costa,32510684744,2015-11-19,1069.0397,Clinical Done,5,5.04,25440.03,B,7,0,AB,-,False,True,False
87054,Dr. Calebe da Mata,48672093500,2010-11-02,1265.9313,Covered,4,3.87,13740.49,,6,1,O,+,True,False,False
9847,Benício da Cunha,80341792560,2010-04-21,1085.8839,Uncovered,1,3.83,13342.77,B,6,1,AB,-,True,False,False
25350,Emanuel Duarte,71684359066,2019-11-01,757.4336,Clinical Done,5,3.79,12947.24,X,6,1,A,-,False,True,False
2686,Enrico Cardoso,50918726395,2018-05-08,1171.1048,,8,2.67,1768.33,X,3,1,O,+,False,True,False
32476,Luiz Fernando Pereira,36214758937,2000-08-16,659.0203,Clinical Done,3,2.95,4492.19,B,4,1,O,+,True,False,False
2606,Sophia da Cunha,59142738032,2018-01-21,905.7824,Clinical Done,2,4.7,21977.08,,7,0,O,+,True,False,False
62287,Maria Julia Novaes,89370642510,2003-03-01,1304.1405,Clinical Done,6,5.08,25843.81,DD,7,1,,+,False,True,False
65098,Maysa Monteiro,87059643184,2004-07-14,1191.9842,Clinical Done,5,3.29,7907.79,X,5,1,B,+,False,True,False
72716,Gustavo Henrique Martins,52719680494,2017-11-15,1347.1606,Uncovered,3,3.15,6537.98,,5,0,O,+,False,True,True
58656,Arthur da Rosa,75091328432,2001-12-16,1126.1798,,5,2.75,2473.41,DD,4,0,B,-,True,False,False
53670,Yago Correia,42869071558,2009-12-31,1020.671,Clinical Done,6,3.51,10092.25,B,6,0,AB,-,True,False,False
97228,Sra. Maria Alice da Rocha,9718254323,2014-10-17,790.3813,Uncovered,6,4.28,17857.56,B,7,1,O,+,True,False,False
86561,Isadora Cardoso,1429876549,2006-06-19,1025.385,,6,2.78,2858.32,X,4,1,AB,+,False,True,True
77425,Marcelo Ribeiro,38574096148,2000-01-01,511.7639,Clinical Done,7,3.0,5044.32,CS,5,1,AB,+,True,False,False
65182,Diogo Caldeira,80649732529,2006-09-20,873.256,Uncovered,3,2.84,3458.66,DD,4,1,O,-,True,False,False
25241,Gabriela Moraes,90748623140,2006-12-07,1045.8851,Uncovered,5,3.93,14364.77,A,6,1,,+,True,False,False
69308,Ana Lívia Cavalcanti,48215397646,2021-08-02,1158.2738,Clinical Done,5,4.42,19192.81,,7,1,B,-,True,False,False
94642,Vitor Hugo da Mata,46572039838,2001-01-08,1353.1887,Uncovered,2,2.91,4102.51,DD,4,1,AB,+,True,False,False
5862,Luigi Rodrigues,27931506499,2023-03-16,1391.0561,Clinical Done,3,3.45,9480.36,,5,0,O,+,False,True,True
38706,Pedro Lucas Mendes,10792345606,2000-03-23,1074.38,Covered,4,2.65,1481.2,DD,3,0,O,-,True,False,False
4215,Lavínia Rocha,31549762800,2016-04-20,914.4692,Uncovered,3,3.08,5815.24,B,5,1,A,+,True,False,False
10012,Guilherme Almeida,94370812631,2014-02-24,794.151,Clinical Done,5,3.12,6267.65,B,5,1,,-,False,True,False
66267,Ana Carolina Dias,67931850203,2021-08-30,1100.0213,Clinical Done,2,3.56,10666.86,X,6,0,O,-,True,False,False
36267,André Oliveira,36452819089,2016-12-21,1071.0182,Clinical Done,5,3.82,13266.7,DD,6,1,O,+,True,False,False
98438,Sr. Arthur Silveira,82541679076,2010-11-25,985.3731,,8,3.68,11847.93,CS,6,1,O,+,True,False,False
68327,Lavínia Oliveira,96472350892,2014-12-06,808.8258,Covered,6,3.08,5845.33,CS,5,0,O,+,False,True,False
69268,Emilly Rodrigues,17820369469,2004-09-10,1103.9873,Uncovered,7,2.59,950.35,DD,3,1,AB,+,True,False,False
